episode,reward
0,-0.1
1,4
2,-0.1
3,-0.1
4,3.9
5,-0.1
6,3.9
7,3.9
8,-0.1
9,3.9
10,-0.2
11,-0.1
12,-0.1
13,-0.1
14,4
15,4
16,4
17,-0.1
18,4
19,4
20,4
21,4
22,4
23,4
24,3.9
25,4
26,-0.1
27,-0.1
28,-0.1
29,4
30,3.9
31,-0.1
32,-0.1
33,-0.1
34,-0.1
35,-0.1
36,-0.1
37,-0.1
38,4
39,4
40,-0.1
41,4
42,-0.1
43,-0.1
44,4
45,-0.1
46,4
47,4
48,-0.1
49,-0.1
50,4
51,-0.1
52,-0.1
53,-0.1
54,4
55,-0.1
56,-0.1
57,4
58,-0.1
59,-0.1
60,4
61,4
62,-0.30000000000000004
63,-0.1
64,4
65,-0.1
66,-0.1
67,4
68,-0.1
69,-0.1
70,-0.1
71,4
72,-0.1
73,4
74,4
75,4
76,-0.1
77,-0.1
78,4
79,-0.1
80,4
81,4
82,4
83,-0.1
84,4
85,4
86,-0.1
87,4
88,-0.1
89,4
90,-0.1
91,4
92,4
93,-0.1
94,-0.1
95,-0.1
96,4
97,4
98,4
99,4
100,4
101,4
102,4
103,4
104,-0.1
105,4
106,4
107,-0.1
108,4
109,4
110,4
111,4
112,4
113,4
114,4
115,4
116,-0.1
117,4
118,4
119,-0.1
120,4
121,4
122,-0.1
123,-0.1
124,-0.1
125,-0.1
126,4
127,4
128,-0.1
129,4
130,-0.1
131,4
132,-0.1
133,4
134,-0.1
135,4
136,-0.1
137,4
138,-0.1
139,-0.1
140,-0.1
141,-0.1
142,-0.1
143,-0.1
144,-0.1
145,3.9
146,-0.1
147,4
148,-0.1
149,4
150,4
151,-0.1
152,4
153,-0.1
154,4
155,-0.1
156,-0.1
157,4
158,4
159,4
160,-0.1
161,4
162,-0.1
163,-0.1
164,-0.1
165,4
166,4
167,-0.2
168,4
169,-0.1
170,-0.1
171,-0.1
172,-0.1
173,4
174,4
175,-0.1
176,-0.1
177,4
178,4
179,4
180,-0.1
181,-0.1
182,-0.1
183,-0.1
184,-0.1
185,4
186,4
187,4
188,-0.1
189,4
190,-0.1
191,-0.1
192,-0.1
193,4
194,-0.1
195,4
196,-0.1
197,-0.1
198,-0.1
199,-0.1
200,-0.1
201,-0.1
202,4
203,-0.1
204,3.9
205,-0.1
206,4
207,-0.1
208,-1.5000000000000002
209,-0.1
210,-0.30000000000000004
211,-0.1
212,-1.8000000000000005
213,-0.1
214,-0.6
215,-0.1
